COD_ZONA,VIAGENS_ATRAIDAS_POR_MOTIVO,QTD
328,Procurar Emprego,271.76032025957846
328,Assuntos Pessoais,4808.697281788526
328,Refeição,562.2645807539682
329,Trabalho Indústria,4667.756138772218
329,Trabalho Comércio,7436.442519438994
329,Trabalho Serviços,25643.31850201801
329,Educação,25399.897054569217
329,Compras,8312.186539159846
329,Saúde,2277.3487620343844
329,Lazer,4426.4219355148625
329,Procurar Emprego,50.18371163433351
329,Assuntos Pessoais,11192.344941168756
329,Refeição,692.1791408329293
330,Trabalho Indústria,3711.5828276797915
330,Trabalho Comércio,8372.582267950585
330,Trabalho Serviços,24694.92869717537
330,Educação,12983.289469401465
330,Compras,4769.180661695061
330,Saúde,3408.065506915984
330,Lazer,3356.737227022002
330,Procurar Emprego,0
330,Assuntos Pessoais,2346.0520403274063
330,Refeição,190.6000231819242
331,Trabalho Indústria,4506.20361216205
331,Trabalho Comércio,5179.911410376288
331,Trabalho Serviços,23730.912302974855
331,Educação,22726.489093309792
331,Compras,8887.88952976934
331,Saúde,1914.9395066657023
331,Lazer,795.459607663456
331,Procurar Emprego,502.7578662054172
331,Assuntos Pessoais,1852.9922251371527
331,Refeição,27.32083748788976
332,Trabalho Indústria,5633.675139512855
332,Trabalho Comércio,3755.1359178292914
332,Trabalho Serviços,17832.078132010975
332,Educação,34169.8893879518
332,Compras,6863.958373839954
332,Saúde,915.9959451928878
332,Lazer,4275.838055224674
332,Procurar Emprego,0
332,Assuntos Pessoais,8014.737060991197
332,Refeição,344.1932999726556
333,Trabalho Indústria,3498.8742167301943
333,Trabalho Comércio,3730.5694820995654
333,Trabalho Serviços,8287.410225130257
333,Educação,13098.933063309982
333,Compras,2262.810313551763
333,Saúde,936.325353089801
333,Lazer,621.6498580014201
333,Procurar Emprego,96.64766032565042
333,Assuntos Pessoais,1962.0755311135094
333,Refeição,0
334,Trabalho Indústria,3449.9567930222424
334,Trabalho Comércio,6678.753299949531
334,Trabalho Serviços,26950.796701865
334,Educação,23197.492285703633
334,Compras,2605.0717885027225
334,Saúde,898.4310575608051
334,Lazer,841.7737900956154
334,Procurar Emprego,0
334,Assuntos Pessoais,3405.5577961671156
334,Refeição,349.3244129042796
335,Trabalho Indústria,3238.988123067667
335,Trabalho Comércio,4441.095797718667
335,Trabalho Serviços,21931.24965118343
335,Educação,25558.566121238997
335,Compras,2919.4549619394106
335,Saúde,3869.4915841131756
335,Lazer,2028.5850887108336
335,Procurar Emprego,0
335,Assuntos Pessoais,4979.4116613934775
335,Refeição,0
336,Trabalho Indústria,4966.851251796317
336,Trabalho Comércio,8266.981363177336
336,Trabalho Serviços,19908.083545753125
336,Educação,22254.28085282486
336,Compras,1717.996382649882
336,Saúde,374.17057781894687
336,Lazer,1218.440022123721
336,Procurar Emprego,0
336,Assuntos Pessoais,1817.5197225620775
336,Refeição,0
337,Trabalho Indústria,3043.7760833149277
337,Trabalho Comércio,2747.4002845356395
337,Trabalho Serviços,18071.912811889608
337,Educação,14890.758740207026
337,Compras,1640.432667445056
337,Saúde,1352.8313087782349
337,Lazer,3222.035742459629
337,Procurar Emprego,0
337,Assuntos Pessoais,6542.490562619026
337,Refeição,1342.8268720495846
338,Trabalho Indústria,9444.933972099601
338,Trabalho Comércio,4095.929628179466
338,Trabalho Serviços,26146.248722731394
338,Educação,21757.24096814607
338,Compras,902.8831411753595
338,Saúde,1991.6609808048238
338,Lazer,2480.127184310023
338,Procurar Emprego,639.0220935520491
338,Assuntos Pessoais,3077.1750040258703
338,Refeição,579.9995638220107
339,Trabalho Indústria,787.9537425574243
339,Trabalho Comércio,1415.265648743561
339,Trabalho Serviços,30170.31278644227
339,Educação,47555.055361443956
339,Compras,285.6883687054248
339,Saúde,2783.733986870003
339,Lazer,1374.007243849825
339,Procurar Emprego,0
339,Assuntos Pessoais,4405.3053428633475
339,Refeição,867.5523626409446
340,Trabalho Indústria,3821.747067571443
340,Trabalho Comércio,798.8234153428002
340,Trabalho Serviços,14906.784776875606
340,Educação,6443.4885937489225
340,Compras,3387.840945710881
340,Saúde,1130.7110894782536
340,Lazer,2299.190619486584
340,Procurar Emprego,14.745017671598152
340,Assuntos Pessoais,5761.125576842813
340,Refeição,945.9357491952377
341,Trabalho Indústria,795.9720226415454
341,Trabalho Comércio,3412.1574894635214
341,Trabalho Serviços,9801.536936473178
341,Educação,9746.80236747295
341,Compras,1080.8803543113906
341,Saúde,1175.7165515822148
341,Lazer,1013.006380081316
341,Procurar Emprego,0
341,Assuntos Pessoais,1487.300825078341
341,Refeição,1149.0754201322884
342,Trabalho Indústria,2914.650419580532
342,Trabalho Comércio,6126.161166618326
342,Trabalho Serviços,21387.42305644636
342,Educação,22485.438532313532
342,Compras,5516.9931081314735
342,Saúde,3323.2835972075345
342,Lazer,2700.10427735993
342,Procurar Emprego,301.55644807861074
342,Assuntos Pessoais,3269.5477220973667
342,Refeição,1684.6976681286433
343,Trabalho Indústria,353.25763117328626
343,Trabalho Comércio,130.03319522583013
343,Trabalho Serviços,1778.545738235598
343,Educação,961.3245941350433
343,Compras,40.30441072227272
343,Saúde,160.0678573455664
343,Lazer,0
343,Procurar Emprego,0
343,Assuntos Pessoais,355.02174329536126
343,Refeição,0
344,Trabalho Indústria,12548.843073378344
344,Trabalho Comércio,8559.031435438163
344,Trabalho Serviços,31849.291228423077
344,Educação,37333.159004309695
344,Compras,5330.295966926656
344,Saúde,4599.651228077435
344,Lazer,4371.924290994834
344,Procurar Emprego,232.71457173655318
344,Assuntos Pessoais,3892.202554246247
344,Refeição,733.2364142798457
345,Trabalho Indústria,3216.8006749921396
345,Trabalho Comércio,4934.221003136105
345,Trabalho Serviços,10401.314494047228
345,Educação,15958.736707318481
345,Compras,703.7622965444864
345,Saúde,778.1791848908313
345,Lazer,1385.2964980080283
345,Procurar Emprego,0
345,Assuntos Pessoais,1295.4095061523897
345,Refeição,0
346,Trabalho Indústria,124.9083550802389
346,Trabalho Comércio,0
346,Trabalho Serviços,0
346,Educação,0
346,Compras,0
346,Saúde,0
346,Lazer,0
346,Procurar Emprego,0
346,Assuntos Pessoais,0
346,Refeição,0
347,Trabalho Indústria,20270.15569808385
347,Trabalho Comércio,7489.25893256643
347,Trabalho Serviços,34529.69790275024
347,Educação,44421.16242017062
347,Compras,1650.5154328615013
347,Saúde,371.5246383085012
347,Lazer,2058.5370162505374
347,Procurar Emprego,1656.6875272795626
347,Assuntos Pessoais,3307.0939111398907
347,Refeição,2394.469395798113
348,Trabalho Indústria,2019.4978516059339
348,Trabalho Comércio,261.2922762057665
348,Trabalho Serviços,3265.439267410773
348,Educação,2777.2800130453193
348,Compras,25.413223905735776
348,Saúde,180.04068232814052
348,Lazer,183.07330466104506
348,Procurar Emprego,52.858203945181565
348,Assuntos Pessoais,294.64037487408945
348,Refeição,0
349,Trabalho Indústria,0
349,Trabalho Comércio,0
349,Trabalho Serviços,292.31016966941223
349,Educação,0
349,Compras,0
349,Saúde,0
349,Lazer,0
349,Procurar Emprego,0
349,Assuntos Pessoais,0
349,Refeição,0
350,Trabalho Indústria,3937.416260107484
350,Trabalho Comércio,4926.395086083941
350,Trabalho Serviços,21255.146358951886
350,Educação,31431.517017896815
350,Compras,175.19115895706142
350,Saúde,658.5972336302328
350,Lazer,0
350,Procurar Emprego,0
350,Assuntos Pessoais,1498.1885859934418
350,Refeição,82.15225237626228
351,Trabalho Indústria,5100.465565464871
351,Trabalho Comércio,6501.422053707143
351,Trabalho Serviços,26731.568054524207
351,Educação,66069.18806589101
351,Compras,4654.205069647575
351,Saúde,891.899500473859
351,Lazer,1797.562488043979
351,Procurar Emprego,0
351,Assuntos Pessoais,4711.265377758722
351,Refeição,0
352,Trabalho Indústria,511.3875650512528
352,Trabalho Comércio,1863.5766750323808
352,Trabalho Serviços,2920.9442059942403
352,Educação,0
352,Compras,2211.2701607415875
352,Saúde,0
352,Lazer,0
352,Procurar Emprego,0
352,Assuntos Pessoais,0
352,Refeição,0
353,Trabalho Indústria,0
353,Trabalho Comércio,0
353,Trabalho Serviços,378.79517236044063
353,Educação,0
353,Compras,0
353,Saúde,0
353,Lazer,0
353,Procurar Emprego,0
353,Assuntos Pessoais,0
353,Refeição,0
354,Trabalho Indústria,0
354,Trabalho Comércio,492.59609863247334
354,Trabalho Serviços,0
354,Educação,0
354,Compras,0
354,Saúde,0
354,Lazer,0
354,Procurar Emprego,0
354,Assuntos Pessoais,0
354,Refeição,0
355,Trabalho Indústria,1563.1308470583072
355,Trabalho Comércio,10840.983122199734
355,Trabalho Serviços,30972.055467288854
355,Educação,36673.4281772484
355,Compras,3598.6134828452646
355,Saúde,567.4771062209627
355,Lazer,0
355,Procurar Emprego,0
355,Assuntos Pessoais,3185.241066417256
355,Refeição,0
356,Trabalho Indústria,10860.6186100859
356,Trabalho Comércio,11248.856904472485
356,Trabalho Serviços,32013.43138047031
356,Educação,69349.50982937719
356,Compras,1241.1610530415924
356,Saúde,1361.4510386791426
356,Lazer,1715.0428939157332
356,Procurar Emprego,361.7549505311205
356,Assuntos Pessoais,2957.9122491835883
356,Refeição,0
357,Trabalho Indústria,554.5270625487847
357,Trabalho Comércio,134.97857914486997
357,Trabalho Serviços,1358.2514054521573
357,Educação,2595.720953041715
357,Compras,0
357,Saúde,67.56869035557521
357,Lazer,67.56869035557521
357,Procurar Emprego,0
357,Assuntos Pessoais,0
357,Refeição,0
358,Trabalho Indústria,6365.891257404661
358,Trabalho Comércio,3868.310154316028
358,Trabalho Serviços,14583.9251600852
358,Educação,17785.67711859381
358,Compras,2448.0334041745596
358,Saúde,1229.0157353746397
358,Lazer,2381.488733983164
358,Procurar Emprego,0
358,Assuntos Pessoais,4741.168009835392
358,Refeição,1284.7400614899068
359,Trabalho Indústria,2205.136355040856
359,Trabalho Comércio,548.2395290062782
359,Trabalho Serviços,12192.02004194777
359,Educação,6862.218211180048
359,Compras,290.5571608888687
359,Saúde,118.29939443667068
359,Lazer,290.5571608888687
359,Procurar Emprego,0
359,Assuntos Pessoais,1429.3347861082498
359,Refeição,459.6848442199225
360,Trabalho Indústria,5846.371846611721
360,Trabalho Comércio,3462.929971494252
360,Trabalho Serviços,4872.415169778057
360,Educação,6430.057241235835
360,Compras,478.5382221508346
360,Saúde,1318.0969342719388
360,Lazer,2344.560228160348
360,Procurar Emprego,0
360,Assuntos Pessoais,2605.1421935282433
360,Refeição,0
361,Trabalho Indústria,4106.706473131149
361,Trabalho Comércio,928.9429000565935
361,Trabalho Serviços,2951.0821616565904
361,Educação,4647.637351127707
361,Compras,603.1786906711784
361,Saúde,239.2691110754173
361,Lazer,302.39025294640845
361,Procurar Emprego,0
361,Assuntos Pessoais,2786.2546183655345
361,Refeição,0
362,Trabalho Indústria,3043.762169533468
362,Trabalho Comércio,7305.66555735881
362,Trabalho Serviços,37958.60544697717
362,Educação,34843.554017121496
362,Compras,5485.841996430085
362,Saúde,17602.051471162446
362,Lazer,2791.902376477623
362,Procurar Emprego,0
362,Assuntos Pessoais,9311.947236486863
362,Refeição,2875.501733122717
363,Trabalho Indústria,4724.504061031838
363,Trabalho Comércio,10203.62819299461
363,Trabalho Serviços,43687.72606459721
363,Educação,32042.432087094054
363,Compras,10099.957951947035
363,Saúde,9808.085614608071
363,Lazer,5954.240825110369
363,Procurar Emprego,35.79713949684137
363,Assuntos Pessoais,9167.065771598827
363,Refeição,3057.5821499508424
364,Trabalho Indústria,18561.24134258699
364,Trabalho Comércio,2942.2441542540296
364,Trabalho Serviços,12619.783848698155
364,Educação,5704.084063758793
364,Compras,417.7429648407524
364,Saúde,121.52495824128968
364,Lazer,682.0035424829732
364,Procurar Emprego,864.2234876802014
364,Assuntos Pessoais,797.9351419131667
364,Refeição,177.29030963326548
365,Trabalho Indústria,6769.923900273972
365,Trabalho Comércio,2280.42688080402
365,Trabalho Serviços,7394.328001691333
365,Educação,1584.0828329773083
365,Compras,659.2892385513209
365,Saúde,370.78459632420856
365,Lazer,1764.74260835851
365,Procurar Emprego,2381.261381213579
365,Assuntos Pessoais,1314.1327082771545
365,Refeição,0
366,Trabalho Indústria,13785.039568765178
366,Trabalho Comércio,11587.339687569858
366,Trabalho Serviços,29333.28740574924
366,Educação,21271.87491480921
366,Compras,6495.631574056309
366,Saúde,2071.9057095636103
366,Lazer,5102.675510095463
366,Procurar Emprego,244.7542416009702
366,Assuntos Pessoais,5459.711174515985
366,Refeição,1214.6092001803045
367,Trabalho Indústria,1967.7345205779077
367,Trabalho Comércio,3127.193495260257
367,Trabalho Serviços,17593.86756543024
367,Educação,13953.177120809793
367,Compras,2178.438889846196
367,Saúde,3494.9794381338197
367,Lazer,3066.756382795569
367,Procurar Emprego,0
367,Assuntos Pessoais,4544.066238506278
367,Refeição,0
368,Trabalho Indústria,2978.6710402903814
368,Trabalho Comércio,10077.829474637085
368,Trabalho Serviços,29229.895739505573
368,Educação,32773.8249885376
368,Compras,5858.064943967827
368,Saúde,6223.7855491149185
368,Lazer,1872.9222194783856
368,Procurar Emprego,0
368,Assuntos Pessoais,2284.5753467325653
368,Refeição,1684.272728978899
369,Trabalho Indústria,11471.043283862806
369,Trabalho Comércio,11455.551998416238
369,Trabalho Serviços,25493.761596326116
369,Educação,40915.17878324168
369,Compras,3428.846142230122
369,Saúde,2943.600149089294
369,Lazer,5364.820607178531
369,Procurar Emprego,279.1962556343168
369,Assuntos Pessoais,10223.784626088065
369,Refeição,3161.3974571987274
370,Trabalho Indústria,13161.283108690426
370,Trabalho Comércio,10163.206777875483
370,Trabalho Serviços,47885.49560136372
370,Educação,52459.11532669085
370,Compras,8138.376717671863
370,Saúde,6242.857130445479
370,Lazer,8472.357504110747
370,Procurar Emprego,0
370,Assuntos Pessoais,13484.43259047328
370,Refeição,596.154041225916
371,Trabalho Indústria,6776.292436413559
371,Trabalho Comércio,6357.554628554775
371,Trabalho Serviços,26760.831430874696
371,Educação,58394.27336827791
371,Compras,432.8527140586431
371,Saúde,1617.862187989675
371,Lazer,2622.797832010856
371,Procurar Emprego,0
371,Assuntos Pessoais,2058.0610951194863
371,Refeição,1001.2370252671168
372,Trabalho Indústria,6143.050913687091
372,Trabalho Comércio,7483.468108784963
372,Trabalho Serviços,24331.84355116983
372,Educação,40396.45622270781
372,Compras,4794.864342406051
372,Saúde,9681.051526654363
372,Lazer,1472.8115593858204
372,Procurar Emprego,0
372,Assuntos Pessoais,8201.878941950928
372,Refeição,0
373,Trabalho Indústria,9258.396726446752
373,Trabalho Comércio,8657.963420290549
373,Trabalho Serviços,25982.63461823236
373,Educação,58664.744492463855
373,Compras,3034.6566748374744
373,Saúde,5357.470109074664
373,Lazer,24917.13056036223
373,Procurar Emprego,609.2298760395811
373,Assuntos Pessoais,8052.827279251817
373,Refeição,474.9104468903394
374,Trabalho Indústria,1889.209712443527
374,Trabalho Comércio,1167.1538576200912
374,Trabalho Serviços,23290.415962102357
374,Educação,0
374,Compras,0
374,Saúde,0
374,Lazer,896.3631210988643
374,Procurar Emprego,0
374,Assuntos Pessoais,9865.424851756494
374,Refeição,0
375,Trabalho Indústria,25425.27220150952
375,Trabalho Comércio,6693.648764396121
375,Trabalho Serviços,26268.194802561335
375,Educação,53285.69202777971
375,Compras,2242.6382073174486
375,Saúde,7457.076526465473
375,Lazer,4021.698980114911
375,Procurar Emprego,91.91134005104132
375,Assuntos Pessoais,2515.931560326701
375,Refeição,209.3872992349948
376,Trabalho Indústria,18739.61833725894
376,Trabalho Comércio,5386.777510031788
376,Trabalho Serviços,14523.386973780349
376,Educação,32607.567613317136
376,Compras,5525.085288122399
376,Saúde,1682.6283259069603
376,Lazer,5819.7636270183275
376,Procurar Emprego,0
376,Assuntos Pessoais,8404.367075411794
376,Refeição,1233.203098834338
377,Trabalho Indústria,42064.51049530601
377,Trabalho Comércio,39005.09896916351
377,Trabalho Serviços,66703.12992138272
377,Educação,140365.3541745928
377,Compras,17387.70309913211
377,Saúde,13357.882827765174
377,Lazer,28195.247215193496
377,Procurar Emprego,971.4987809539198
377,Assuntos Pessoais,15476.814993663462
377,Refeição,744.1236683621504
378,Trabalho Indústria,23081.56084143587
378,Trabalho Comércio,10672.416490124298
378,Trabalho Serviços,36573.07963315899
378,Educação,48194.099343031325
378,Compras,2857.37161461592
378,Saúde,2218.0902798779007
378,Lazer,3911.8566381243504
378,Procurar Emprego,0
378,Assuntos Pessoais,3424.1033254933423
378,Refeição,1402.7499210017327
379,Trabalho Indústria,7724.166277380124
379,Trabalho Comércio,18111.77880355894
379,Trabalho Serviços,23894.46067000369
379,Educação,30036.715225818905
379,Compras,8000.684568847671
379,Saúde,1198.8363990913508
379,Lazer,0
379,Procurar Emprego,117.24814397020883
379,Assuntos Pessoais,2153.0800545080665
379,Refeição,23.877382822842918
380,Trabalho Indústria,14890.375982490385
380,Trabalho Comércio,16298.462905068383
380,Trabalho Serviços,26784.874957453827
380,Educação,56874.61485377165
380,Compras,6166.342009655872
380,Saúde,7313.888566469836
380,Lazer,6165.218384734944
380,Procurar Emprego,925.0740450105773
380,Assuntos Pessoais,1172.8794710540408
380,Refeição,0
381,Trabalho Indústria,0
381,Trabalho Comércio,0
381,Trabalho Serviços,0
381,Educação,0
381,Compras,0
381,Saúde,0
381,Lazer,0
381,Procurar Emprego,0
381,Assuntos Pessoais,0
381,Refeição,0
382,Trabalho Indústria,13299.195325748331
382,Trabalho Comércio,11562.331121042484
382,Trabalho Serviços,31341.67770126861
382,Educação,71599.77436508119
382,Compras,11634.8088199061
382,Saúde,6473.64509813277
382,Lazer,17489.29795958692
382,Procurar Emprego,807.3922094074209
382,Assuntos Pessoais,12843.144886037422
382,Refeição,1767.8532317728018
383,Trabalho Indústria,9174.75357706579
383,Trabalho Comércio,9439.037222479497
383,Trabalho Serviços,20237.33320986354
383,Educação,58067.27216000096
383,Compras,4305.439402083389
383,Saúde,2156.850883774876
383,Lazer,1707.7229279095075
383,Procurar Emprego,723.4087636331018
383,Assuntos Pessoais,4572.035984975321
383,Refeição,0
384,Trabalho Indústria,6498.578223583433
384,Trabalho Comércio,3417.1955911376135
384,Trabalho Serviços,11253.012403133514
384,Educação,20745.550807277017
384,Compras,1552.6141150887497
384,Saúde,1118.297100455738
384,Lazer,4085.7965587994986
384,Procurar Emprego,0
384,Assuntos Pessoais,866.5298856764957
384,Refeição,0
385,Trabalho Indústria,331.61414276298257
385,Trabalho Comércio,0
385,Trabalho Serviços,512.22928146433
385,Educação,0
385,Compras,0
385,Saúde,0
385,Lazer,0
385,Procurar Emprego,0
385,Assuntos Pessoais,0
385,Refeição,0
386,Trabalho Indústria,3036.3724167692453
386,Trabalho Comércio,590.3439764301506
386,Trabalho Serviços,1380.87646221979
386,Educação,4190.195261365628
386,Compras,327.20621858228384
386,Saúde,170.1868550625487
386,Lazer,310.0590191816899
386,Procurar Emprego,0
386,Assuntos Pessoais,158.24152515597177
386,Refeição,0
387,Trabalho Indústria,15145.50071942129
387,Trabalho Comércio,8341.775728097758
387,Trabalho Serviços,19248.052787971945
387,Educação,70428.94470618357
387,Compras,4607.233051187538
387,Saúde,6709.917429890189
387,Lazer,1621.0277515120179
387,Procurar Emprego,0
387,Assuntos Pessoais,2715.795474074166
387,Refeição,157.4696680293547
388,Trabalho Indústria,1930.7485966557833
388,Trabalho Comércio,466.3257997502065
388,Trabalho Serviços,3301.4070962459878
388,Educação,4088.9681762343976
388,Compras,152.80006054843716
388,Saúde,17.621259840637915
388,Lazer,0
388,Procurar Emprego,0
388,Assuntos Pessoais,278.6504045058255
388,Refeição,0
389,Trabalho Indústria,4097.207650616897
389,Trabalho Comércio,4545.624272951552
389,Trabalho Serviços,23261.57270176531
389,Educação,18002.59577413347
389,Compras,12107.831457513003
389,Saúde,3738.894141106242
389,Lazer,2070.036156713536
389,Procurar Emprego,142.74569603014822
389,Assuntos Pessoais,8315.076083708916
389,Refeição,581.8258326802196
390,Trabalho Indústria,4303.517304641891
390,Trabalho Comércio,1236.7472436381267
390,Trabalho Serviços,3416.0726803019356
390,Educação,3116.1745261910096
390,Compras,2248.7080272273724
390,Saúde,115.22320561816286
390,Lazer,153.2633593590028
390,Procurar Emprego,0
390,Assuntos Pessoais,1166.5791735184143
390,Refeição,0
391,Trabalho Indústria,9248.345868544304
391,Trabalho Comércio,5183.106705676203
391,Trabalho Serviços,35727.14325715889
391,Educação,41405.77857602816
391,Compras,3763.7893466269734
391,Saúde,4241.313507756772
391,Lazer,3702.5746539879715
391,Procurar Emprego,1970.382058642661
391,Assuntos Pessoais,7089.997579157309
391,Refeição,246.2184898799519
392,Trabalho Indústria,0
392,Trabalho Comércio,0
392,Trabalho Serviços,677.1856972726174
392,Educação,0
392,Compras,0
392,Saúde,0
392,Lazer,0
392,Procurar Emprego,0
392,Assuntos Pessoais,300.37934750208944
392,Refeição,0
393,Trabalho Indústria,20225.614683697826
393,Trabalho Comércio,11966.956405293611
393,Trabalho Serviços,26850.244981890304
393,Educação,58175.922023759485
393,Compras,5469.068109388688
393,Saúde,4445.144534815646
393,Lazer,2499.64093345361
393,Procurar Emprego,627.340724669873
393,Assuntos Pessoais,11549.318442156717
393,Refeição,0
394,Trabalho Indústria,4040.4651409680223
394,Trabalho Comércio,697.3366954559262
394,Trabalho Serviços,7426.986141420469
394,Educação,13459.653877888742
394,Compras,1491.8721639286216
394,Saúde,2215.4438173285016
394,Lazer,3526.6133247936154
394,Procurar Emprego,73.2397482341855
394,Assuntos Pessoais,1959.8670366873966
394,Refeição,0
395,Trabalho Indústria,10667.603051442695
395,Trabalho Comércio,15723.276787127965
395,Trabalho Serviços,44056.277421676634
395,Educação,71004.58397442468
395,Compras,1011.5085464472702
395,Saúde,1132.6006931526238
395,Lazer,2146.911937898056
395,Procurar Emprego,558.2181775111065
395,Assuntos Pessoais,810.2774057455339
395,Refeição,578.3308904491632
396,Trabalho Indústria,22897.316504780483
396,Trabalho Comércio,14349.096035139808
396,Trabalho Serviços,32491.869250313088
396,Educação,62413.49095190296
396,Compras,19184.997928622262
396,Saúde,7932.17500765449
396,Lazer,16473.328659040097
396,Procurar Emprego,290.0653199851301
396,Assuntos Pessoais,14264.01275409024
396,Refeição,888.4393231799276
397,Trabalho Indústria,19989.907607234825
397,Trabalho Comércio,8185.326343087866
397,Trabalho Serviços,19281.517784725384
397,Educação,49532.24083017527
397,Compras,4808.467133189695
397,Saúde,3494.7131488395135
397,Lazer,2235.443282657726
397,Procurar Emprego,3026.6893376057733
397,Assuntos Pessoais,7432.3503047861595
397,Refeição,390.7997078218189
398,Trabalho Indústria,21028.432355460613
398,Trabalho Comércio,20929.80048839652
398,Trabalho Serviços,19378.984594561083
398,Educação,71329.43958683361
398,Compras,2108.4367426577787
398,Saúde,5852.365479769977
398,Lazer,5695.31501741829
398,Procurar Emprego,654.0668740888225
398,Assuntos Pessoais,4045.31757439586
398,Refeição,569.4753354422975
399,Trabalho Indústria,8774.443505658517
399,Trabalho Comércio,3384.2892124435443
399,Trabalho Serviços,16192.257818737013
399,Educação,42464.99880935769
399,Compras,2442.4144873828054
399,Saúde,1180.7917317938002
399,Lazer,236.97127038437236
399,Procurar Emprego,128.63729928898945
399,Assuntos Pessoais,3073.4397231049306
399,Refeição,0
400,Trabalho Indústria,24647.083990220457
400,Trabalho Comércio,26664.587593625598
400,Trabalho Serviços,21738.064480345154
400,Educação,65425.38628740695
400,Compras,8033.487272981939
400,Saúde,3013.725087382625
400,Lazer,6438.106446182358
400,Procurar Emprego,2864.2390029919106
400,Assuntos Pessoais,6607.074399057677
400,Refeição,0
401,Trabalho Indústria,27486.054513059218
401,Trabalho Comércio,17611.255432149777
401,Trabalho Serviços,55347.787423673646
401,Educação,127965.33423889316
401,Compras,9921.492850957588
401,Saúde,15696.141461314619
401,Lazer,15421.512356566833
401,Procurar Emprego,4667.102659024563
401,Assuntos Pessoais,26858.16060652394
401,Refeição,2372.0684550585756
402,Trabalho Indústria,2849.039809678276
402,Trabalho Comércio,2555.5383202763705
402,Trabalho Serviços,2014.2829977513913
402,Educação,14783.760800242064
402,Compras,2279.9840420593646
402,Saúde,1560.9912159418063
402,Lazer,1919.0491397908545
402,Procurar Emprego,664.9716921610614
402,Assuntos Pessoais,868.3755359115705
402,Refeição,0
403,Trabalho Indústria,4256.192174117863
403,Trabalho Comércio,687.279231203295
403,Trabalho Serviços,3815.5781866977395
403,Educação,10651.40536983498
403,Compras,900.1604795172705
403,Saúde,2112.4234387649185
403,Lazer,482.22445096444744
403,Procurar Emprego,0
403,Assuntos Pessoais,250.39047157341236
403,Refeição,0
404,Trabalho Indústria,7845.319287723675
404,Trabalho Comércio,15107.517680022416
404,Trabalho Serviços,73320.13433648032
404,Educação,103956.02787636082
404,Compras,12210.701646632806
404,Saúde,6515.403440362552
404,Lazer,12975.277013134304
404,Procurar Emprego,1042.769347998323
404,Assuntos Pessoais,10160.62988670306
404,Refeição,2607.7498166405444
405,Trabalho Indústria,4777.280002863703
405,Trabalho Comércio,7790.664908608023
405,Trabalho Serviços,20450.00486516449
405,Educação,30917.22568945181
405,Compras,2615.978089372126
405,Saúde,4949.597907647216
405,Lazer,4004.1221792802553
405,Procurar Emprego,0
405,Assuntos Pessoais,3000.8167918427225
405,Refeição,0
406,Trabalho Indústria,4613.603309249951
406,Trabalho Comércio,9042.221959279304
406,Trabalho Serviços,26196.08239627993
406,Educação,34369.15831646516
406,Compras,5829.04140365933
406,Saúde,3574.807459451616
406,Lazer,2339.735751002967
406,Procurar Emprego,310.8907813910584
406,Assuntos Pessoais,5471.323792189571
406,Refeição,515.1636113486628
407,Trabalho Indústria,15796.617859697117
407,Trabalho Comércio,10014.250262020443
407,Trabalho Serviços,40681.548512023874
407,Educação,90288.7008662904
407,Compras,11097.824359636576
407,Saúde,8019.287178412682
407,Lazer,11192.92429152495
407,Procurar Emprego,578.3308904491632
407,Assuntos Pessoais,6033.240146545664
407,Refeição,400.55147937279895
408,Trabalho Indústria,6601.673159116551
408,Trabalho Comércio,6247.158349985274
408,Trabalho Serviços,12547.473359509702
408,Educação,28272.1559653649
408,Compras,2215.221567011032
408,Saúde,2794.928107054618
408,Lazer,2096.8187813938875
408,Procurar Emprego,244.70107876650582
408,Assuntos Pessoais,5186.595620187832
408,Refeição,0
409,Trabalho Indústria,3362.6633088488147
409,Trabalho Comércio,1743.257740149174
409,Trabalho Serviços,4468.237821053953
409,Educação,13116.07888483439
409,Compras,245.74506432154956
409,Saúde,122.87253216077478
409,Lazer,1344.1046169503873
409,Procurar Emprego,0
409,Assuntos Pessoais,347.8314492430729
409,Refeição,0
410,Trabalho Indústria,5808.51755137005
410,Trabalho Comércio,1558.0243391038264
410,Trabalho Serviços,1529.5053846732112
410,Educação,4936.148769744019
410,Compras,382.28954494530336
410,Saúde,820.1854260727689
410,Lazer,449.8074895674648
410,Procurar Emprego,74.36756765929977
410,Assuntos Pessoais,963.2277061620866
410,Refeição,0
411,Trabalho Indústria,4478.055175990333
411,Trabalho Comércio,824.6579322229076
411,Trabalho Serviços,5927.501146623589
411,Educação,10769.598354123447
411,Compras,347.08354080376085
411,Saúde,1367.5210876294773
411,Lazer,270.37661171505437
411,Procurar Emprego,116.96275353764129
411,Assuntos Pessoais,504.3021187903369
411,Refeição,0
412,Trabalho Indústria,4985.185797215403
412,Trabalho Comércio,3132.901646785092
412,Trabalho Serviços,11707.807125218123
412,Educação,23541.676193275875
412,Compras,4152.988329640663
412,Saúde,1094.717463352937
412,Lazer,3438.323505534234
412,Procurar Emprego,578.3308904491632
412,Assuntos Pessoais,1998.7730529139383
412,Refeição,661.3843218355346
413,Trabalho Indústria,4148.565450734017
413,Trabalho Comércio,3133.5311686557466
413,Trabalho Serviços,8018.050024294689
413,Educação,18064.706321766662
413,Compras,571.6121473007739
413,Saúde,0
413,Lazer,2159.456130913651
