COD_ZONA,VIAGENS_ATRAIDAS_MODO_PRINCIPAL,QTD
325,Táxi convencional,363.514321402875
325,Táxi não convencional,0
325,Dirigindo moto,1332.77595638151
325,Passageiro de moto,693.613734294555
325,Bicicleta,488.487492119852
325,A pé,31099.7703086569
325,Outros,0
326,Metrô,7092.50434519106
326,Trem,45.1413911051
326,Ônibus,19268.8417385512
326,Transporte fretado,0
326,Transporte escolar,3154.65082724395
326,Dirigindo automóvel,12046.2768265939
326,Passageiro de automóvel,7017.76633395053
326,Táxi convencional,0
326,Táxi não convencional,0
326,Dirigindo moto,1750.83225517227
326,Passageiro de moto,0
326,Bicicleta,416.053521212776
326,A pé,12861.8071836184
326,Outros,421.816581092732
327,Metrô,828.266218301531
327,Trem,48.111945897284
327,Ônibus,5475.02220931272
327,Transporte fretado,0
327,Transporte escolar,1706.47768073145
327,Dirigindo automóvel,10101.6184188643
327,Passageiro de automóvel,4412.63511353511
327,Táxi convencional,114.451353908318
327,Táxi não convencional,222.774068343365
327,Dirigindo moto,782.035854319197
327,Passageiro de moto,0
327,Bicicleta,0
327,A pé,8068.41374493352
327,Outros,0
328,Metrô,2955.12226053502
328,Trem,863.808949516568
328,Ônibus,8344.35111644185
328,Transporte fretado,1007.09833021706
328,Transporte escolar,4104.83263501914
328,Dirigindo automóvel,16442.2065593242
328,Passageiro de automóvel,8499.3233685414
328,Táxi convencional,657.889662449738
328,Táxi não convencional,218.589883930702
328,Dirigindo moto,1141.2469483958
328,Passageiro de moto,0
328,Bicicleta,0
328,A pé,8737.46562182628
328,Outros,197.45937921182
329,Metrô,4264.27537708626
329,Trem,2553.09894593063
329,Ônibus,15711.1100653615
329,Transporte fretado,0
329,Transporte escolar,2940.50507625249
329,Dirigindo automóvel,27038.368247094
329,Passageiro de automóvel,14128.798291691
329,Táxi convencional,173.409210628828
329,Táxi não convencional,1206.18054831592
329,Dirigindo moto,3268.62535489123
329,Passageiro de moto,890.76076654507
329,Bicicleta,990.701951932716
329,A pé,16932.2454094139
329,Outros,0
330,Metrô,3357.50200504016
330,Trem,522.859668510844
330,Ônibus,12282.9525459503
330,Transporte fretado,0
330,Transporte escolar,4311.00200408638
330,Dirigindo automóvel,21246.747755157
330,Passageiro de automóvel,7198.94320527649
330,Táxi convencional,317.423702287545
330,Táxi não convencional,527.012602929386
330,Dirigindo moto,1123.19006953433
330,Passageiro de moto,0
330,Bicicleta,0
330,A pé,12945.3851625772
330,Outros,0
331,Metrô,3346.90496226236
331,Trem,132.082414687031
331,Ônibus,15170.9855574217
331,Transporte fretado,96.3646495090226
331,Transporte escolar,8925.97660002612
331,Dirigindo automóvel,14233.2406536747
331,Passageiro de automóvel,7689.01760233963
331,Táxi convencional,0
331,Táxi não convencional,317.040899768384
331,Dirigindo moto,2195.47087731534
331,Passageiro de moto,0
331,Bicicleta,617.291640258725
331,A pé,17400.5001344889
331,Outros,0
332,Metrô,3013.65258611515
332,Trem,1048.77642528528
332,Ônibus,13417.665979541
332,Transporte fretado,0
332,Transporte escolar,5416.18515076728
332,Dirigindo automóvel,10789.0283600187
332,Passageiro de automóvel,7182.62601828792
332,Táxi convencional,0
332,Táxi não convencional,0
332,Dirigindo moto,3431.13478706493
332,Passageiro de moto,1108.71300779334
332,Bicicleta,617.291640258725
332,A pé,35780.427357394
332,Outros,0
333,Metrô,1964.91833261255
333,Trem,2185.2175507652
333,Ônibus,8837.97406084087
333,Transporte fretado,919.904493197528
333,Transporte escolar,1443.76532392711
333,Dirigindo automóvel,7149.3742539892
333,Passageiro de automóvel,1611.87999083534
333,Táxi convencional,0
333,Táxi não convencional,0
333,Dirigindo moto,1721.64392190283
333,Passageiro de moto,0
333,Bicicleta,0
333,A pé,8660.61777528151
333,Outros,0
334,Metrô,1717.32607573369
334,Trem,86.3126255464202
334,Ônibus,12374.6582416283
334,Transporte fretado,0
334,Transporte escolar,7610.78217888281
334,Dirigindo automóvel,19319.9742639955
334,Passageiro de automóvel,6536.37232971507
334,Táxi convencional,311.660557802517
334,Táxi não convencional,341.163579961183
334,Dirigindo moto,2254.4247387477
334,Passageiro de moto,0
334,Bicicleta,23.8941209420945
334,A pé,17800.5892128157
334,Outros,0
335,Metrô,2127.59944261645
335,Trem,568.49106307852
335,Ônibus,13730.0152912118
335,Transporte fretado,0
335,Transporte escolar,4859.18805415179
335,Dirigindo automóvel,14497.683510874
335,Passageiro de automóvel,7633.49095909835
335,Táxi convencional,0
335,Táxi não convencional,418.071901193305
335,Dirigindo moto,959.77543851947
335,Passageiro de moto,0
335,Bicicleta,507.240497034254
335,A pé,23665.2868315876
335,Outros,0
336,Metrô,1915.46483926323
336,Trem,0
336,Ônibus,19331.8256596422
336,Transporte fretado,0
336,Transporte escolar,8984.2569274343
336,Dirigindo automóvel,10756.6833136989
336,Passageiro de automóvel,2481.58702472767
336,Táxi convencional,0
336,Táxi não convencional,0
336,Dirigindo moto,1219.36793427764
336,Passageiro de moto,0
336,Bicicleta,190.754211298765
336,A pé,14693.0715937046
336,Outros,951.312214658909
337,Metrô,2023.87886267327
337,Trem,3127.02551653901
337,Ônibus,10718.7964905399
337,Transporte fretado,0
337,Transporte escolar,5681.55532890638
337,Dirigindo automóvel,11573.4415652565
337,Passageiro de automóvel,8241.75719441236
337,Táxi convencional,0
337,Táxi não convencional,427.057706873972
337,Dirigindo moto,714.004613697348
337,Passageiro de moto,0
337,Bicicleta,190.754211298765
337,A pé,9755.59474557184
337,Outros,400.598837529421
338,Metrô,5357.45682784497
338,Trem,3218.14098298557
338,Ônibus,15181.2815139708
338,Transporte fretado,0
338,Transporte escolar,1421.49466381598
338,Dirigindo automóvel,12818.6999271791
338,Passageiro de automóvel,5382.65351161535
338,Táxi convencional,371.638829136999
338,Táxi não convencional,131.658255340984
338,Dirigindo moto,2493.89984839979
338,Passageiro de moto,0
338,Bicicleta,3102.69387592711
338,A pé,21456.9260138179
338,Outros,178.677008812066
339,Metrô,19504.2238713661
339,Trem,3726.47502240302
339,Ônibus,21880.7997692628
339,Transporte fretado,350.803558037349
339,Transporte escolar,521.308790577845
339,Dirigindo automóvel,27193.2598158752
339,Passageiro de automóvel,4303.02461964109
339,Táxi convencional,236.545228959588
339,Táxi não convencional,1093.75087740236
339,Dirigindo moto,1588.09620909013
339,Passageiro de moto,0
339,Bicicleta,2168.87417136767
339,A pé,7077.71291013354
339,Outros,0
340,Metrô,6725.63641409015
340,Trem,0
340,Ônibus,9401.31078787873
340,Transporte fretado,315.282899039825
340,Transporte escolar,393.506800599823
340,Dirigindo automóvel,14195.2348400231
340,Passageiro de automóvel,2441.55312664884
340,Táxi convencional,452.959401307269
340,Táxi não convencional,601.73466367845
340,Dirigindo moto,612.9339015108
340,Passageiro de moto,0
340,Bicicleta,656.247758182132
340,A pé,3377.21797593335
340,Outros,336.77428303161
341,Metrô,1991.0152592585
341,Trem,169.390228800169
341,Ônibus,4988.27985685967
341,Transporte fretado,0
341,Transporte escolar,2088.15674229305
341,Dirigindo automóvel,7203.2089413906
341,Passageiro de automóvel,2566.4104256832
341,Táxi convencional,77.0421782325573
341,Táxi não convencional,237.11750951282
341,Dirigindo moto,2819.36632915213
341,Passageiro de moto,0
341,Bicicleta,251.10557062532
341,A pé,7271.35530542874
341,Outros,0
342,Metrô,6269.34377164171
342,Trem,2046.532103067
342,Ônibus,9658.10656920573
342,Transporte fretado,0
342,Transporte escolar,2648.0767444965
342,Dirigindo automóvel,22436.0885910179
342,Passageiro de automóvel,7617.73453708509
342,Táxi convencional,819.529294363155
342,Táxi não convencional,671.667537440943
342,Dirigindo moto,757.534786762026
342,Passageiro de moto,0
342,Bicicleta,683.702144641476
342,A pé,16101.5399162408
342,Outros,0
343,Metrô,108.28075750654
343,Trem,0
343,Ônibus,351.650402461028
343,Transporte fretado,0
343,Transporte escolar,703.43938403472
343,Dirigindo automóvel,1239.28675495025
343,Passageiro de automóvel,472.766749782689
343,Táxi convencional,0
343,Táxi não convencional,69.231508584552
343,Dirigindo moto,103.20090104083
343,Passageiro de moto,0
343,Bicicleta,0
343,A pé,661.467203187797
343,Outros,69.231508584552
344,Metrô,7088.04735428844
344,Trem,5725.87859925934
344,Ônibus,16968.3891631943
344,Transporte fretado,1487.31303524056
344,Transporte escolar,6193.01713240692
344,Dirigindo automóvel,26048.1078788828
344,Passageiro de automóvel,11688.3439912578
344,Táxi convencional,0
344,Táxi não convencional,520.38185385445
344,Dirigindo moto,1200.28233153376
344,Passageiro de moto,0
344,Bicicleta,0
344,A pé,32461.3569193079
344,Outros,69.231508584552
345,Metrô,608.303411655599
345,Trem,1188.0281484315
345,Ônibus,4359.36364273487
345,Transporte fretado,0
345,Transporte escolar,6087.70217226306
345,Dirigindo automóvel,5835.41095501021
345,Passageiro de automóvel,1775.05545521997
345,Táxi convencional,0
345,Táxi não convencional,0
345,Dirigindo moto,608.303411655599
345,Passageiro de moto,341.394253222502
345,Bicicleta,1064.80822412556
345,A pé,16805.3506907708
345,Outros,0
346,Metrô,0
346,Trem,0
346,Ônibus,0
346,Transporte fretado,0
346,Transporte escolar,0
346,Dirigindo automóvel,124.908355080239
346,Passageiro de automóvel,0
346,Táxi convencional,0
346,Táxi não convencional,0
346,Dirigindo moto,0
346,Passageiro de moto,0
346,Bicicleta,0
346,A pé,0
346,Outros,0
347,Metrô,107.775485215837
347,Trem,1695.94483416714
347,Ônibus,20771.0084993288
347,Transporte fretado,982.218453031392
347,Transporte escolar,15524.5202485635
347,Dirigindo automóvel,14332.87123707
347,Passageiro de automóvel,11251.5311018797
347,Táxi convencional,0
347,Táxi não convencional,36.6621756296994
347,Dirigindo moto,2320.37022730342
347,Passageiro de moto,0
347,Bicicleta,2811.22485059037
347,A pé,48269.9655918473
347,Outros,45.0101705820351
348,Metrô,0
348,Trem,0
348,Ônibus,2162.39964464788
348,Transporte fretado,350.42820802725
348,Transporte escolar,1116.99902765937
348,Dirigindo automóvel,1536.3043303077
348,Passageiro de automóvel,835.694740077782
348,Táxi convencional,0
348,Táxi não convencional,0
348,Dirigindo moto,158.574611835545
348,Passageiro de moto,0
348,Bicicleta,47.54379515633
348,A pé,2806.5806696881
348,Outros,45.0101705820351
349,Metrô,0
349,Trem,0
349,Ônibus,0
349,Transporte fretado,0
349,Transporte escolar,0
349,Dirigindo automóvel,292.310169669412
349,Passageiro de automóvel,0
349,Táxi convencional,0
349,Táxi não convencional,0
349,Dirigindo moto,0
349,Passageiro de moto,0
349,Bicicleta,0
349,A pé,0
349,Outros,0
350,Metrô,108.103877592074
350,Trem,4196.73521395128
350,Ônibus,5662.40646814962
350,Transporte fretado,603.745199777155
350,Transporte escolar,15283.8628917315
350,Dirigindo automóvel,7804.66053597425
350,Passageiro de automóvel,3390.68155433061
350,Táxi convencional,0
350,Táxi não convencional,0
350,Dirigindo moto,1471.18476371612
350,Passageiro de moto,0
350,Bicicleta,0
350,A pé,25443.2234487745
350,Outros,0
351,Metrô,3803.96004782414
351,Trem,13602.8434449975
351,Ônibus,18330.844267603
351,Transporte fretado,0
351,Transporte escolar,10443.0196333939
351,Dirigindo automóvel,15520.7648750569
351,Passageiro de automóvel,9165.80094043396
351,Táxi convencional,149.686951025269
351,Táxi não convencional,0
351,Dirigindo moto,1364.8401128737
351,Passageiro de moto,0
351,Bicicleta,0
351,A pé,44075.8159023029
351,Outros,0
352,Metrô,0
352,Trem,0
352,Ônibus,1882.38147937796
352,Transporte fretado,0
352,Transporte escolar,0
352,Dirigindo automóvel,3037.27656108489
352,Passageiro de automóvel,1488.25288318344
352,Táxi convencional,0
352,Táxi não convencional,674.250817484086
352,Dirigindo moto,0
352,Passageiro de moto,0
352,Bicicleta,0
352,A pé,425.01686568909
352,Outros,0
353,Metrô,0
353,Trem,0
353,Ônibus,378.795172360441
353,Transporte fretado,0
353,Transporte escolar,0
353,Dirigindo automóvel,0
353,Passageiro de automóvel,0
353,Táxi convencional,0
353,Táxi não convencional,0
353,Dirigindo moto,0
353,Passageiro de moto,0
353,Bicicleta,0
353,A pé,0
353,Outros,0
354,Metrô,0
354,Trem,0
354,Ônibus,0
354,Transporte fretado,0
354,Transporte escolar,0
354,Dirigindo automóvel,492.596098632473
354,Passageiro de automóvel,0
354,Táxi convencional,0
354,Táxi não convencional,0
354,Dirigindo moto,0
354,Passageiro de moto,0
354,Bicicleta,0
354,A pé,0
354,Outros,0
355,Metrô,3363.45466257325
355,Trem,7216.43559604694
355,Ônibus,10418.4217823612
355,Transporte fretado,273.67305617726
355,Transporte escolar,3776.00586224685
355,Dirigindo automóvel,13900.936844038
355,Passageiro de automóvel,5116.52146797837
355,Táxi convencional,0
355,Táxi não convencional,0
355,Dirigindo moto,708.806042424687
355,Passageiro de moto,0
355,Bicicleta,1028.11557624468
355,A pé,41598.5583791876
355,Outros,0
356,Metrô,7432.97388458535
356,Trem,14041.906801783
356,Ônibus,16464.6138030289
356,Transporte fretado,293.804050043703
356,Transporte escolar,7005.3176052042
356,Dirigindo automóvel,8686.64513063077
356,Passageiro de automóvel,3101.80521956043
356,Táxi convencional,170.761479133172
356,Táxi não convencional,0
356,Dirigindo moto,2737.2420541483
356,Passageiro de moto,0
356,Bicicleta,0
356,A pé,71174.6688816393
356,Outros,0
357,Metrô,252.384677864365
357,Trem,520.700025733625
357,Ônibus,340.514151535178
357,Transporte fretado,67.5686903555752
357,Transporte escolar,156.764667854047
357,Dirigindo automóvel,405.412142133451
357,Passageiro de automóvel,145.792222716318
357,Táxi convencional,0
357,Táxi não convencional,0
357,Dirigindo moto,76.3887137437581
357,Passageiro de moto,0
357,Bicicleta,0
357,A pé,2813.09008896236
357,Outros,0
358,Metrô,2312.97763571436
358,Trem,0
358,Ônibus,5586.35100804118
358,Transporte fretado,223.193834586092
358,Transporte escolar,5090.97278085083
358,Dirigindo automóvel,12782.6805690801
358,Passageiro de automóvel,7264.71343327189
358,Táxi convencional,199.204917890778
358,Táxi não convencional,0
358,Dirigindo moto,446.387669172184
358,Passageiro de moto,0
358,Bicicleta,1660.63164232322
358,A pé,18817.5687567394
358,Outros,303.567387587333
359,Metrô,241.171926597445
359,Trem,115.885324879597
359,Ônibus,1867.52214896881
359,Transporte fretado,0
359,Transporte escolar,3615.57759396771
359,Dirigindo automóvel,4267.75354164677
359,Passageiro de automóvel,1830.69098624873
359,Táxi convencional,0
359,Táxi não convencional,0
359,Dirigindo moto,2229.32474786329
359,Passageiro de moto,939.722698599971
359,Bicicleta,0
359,A pé,7909.34398228543
359,Outros,1379.05453265977
360,Metrô,2204.43754063213
360,Trem,17.1673062095189
360,Ônibus,3597.3412256869
360,Transporte fretado,0
360,Transporte escolar,3509.94559427942
360,Dirigindo automóvel,4031.72313642761
360,Passageiro de automóvel,1824.44702954402
360,Táxi convencional,0
360,Táxi não convencional,0
360,Dirigindo moto,446.387669172184
360,Passageiro de moto,0
360,Bicicleta,2342.45923362151
360,A pé,9384.20307165795
360,Outros,0
361,Metrô,445.273081969989
361,Trem,0
361,Ônibus,2177.29560116525
361,Transporte fretado,0
361,Transporte escolar,3278.59390739833
361,Dirigindo automóvel,3097.57814658552
361,Passageiro de automóvel,1179.26127139266
361,Táxi convencional,0
361,Táxi não convencional,0
361,Dirigindo moto,0
361,Passageiro de moto,0
361,Bicicleta,127.233346685153
361,A pé,6260.22620383368
361,Outros,0
362,Metrô,2359.98931169312
362,Trem,0
362,Ônibus,46954.2114567067
362,Transporte fretado,392.579415937831
362,Transporte escolar,3958.22325097665
362,Dirigindo automóvel,27021.1189368558
362,Passageiro de automóvel,13574.7735817735
362,Táxi convencional,978.969372190619
362,Táxi não convencional,2065.23168080284
362,Dirigindo moto,5022.28791246324
362,Passageiro de moto,335.625072931644
362,Bicicleta,0
362,A pé,18555.8220123388
362,Outros,0
363,Metrô,3510.8003193458
363,Trem,0
363,Ônibus,27443.670162645
363,Transporte fretado,562.579659507149
363,Transporte escolar,5662.97771583187
363,Dirigindo automóvel,37422.346936551
363,Passageiro de automóvel,14930.8441095147
363,Táxi convencional,256.158437916024
363,Táxi não convencional,1868.78431011165
363,Dirigindo moto,1197.12041293351
363,Passageiro de moto,0
363,Bicicleta,1145.9420998974
363,A pé,34779.7956941756
363,Outros,0
364,Metrô,506.350598323471
364,Trem,1850.48594004204
364,Ônibus,10101.2403587356
364,Transporte fretado,735.839515738151
364,Transporte escolar,1950.23504149988
364,Dirigindo automóvel,11607.0375266804
364,Passageiro de automóvel,3126.89325284798
364,Táxi convencional,0
364,Táxi não convencional,60.7624791206448
