COD_ZONA,GRAU_INSTRUCAO,QTD
401,Fundamental I Completo/ Fundamental II Incompleto,19652.35701284528
401,Fundamental II Completo/ Médio Incompleto,18110.80153689101
401,Médio Completo/ Superior Incompleto,46517.82215375038
401,Superior Completo,15325.95974826559
402,Não Alfabetizado/ Fundamental I Incompleto,4409.763456434104
402,Fundamental I Completo/ Fundamental II Incompleto,4057.161063811366
402,Fundamental II Completo/ Médio Incompleto,2581.900152028421
402,Médio Completo/ Superior Incompleto,7921.871386770019
402,Superior Completo,1784.3086329457353
403,Não Alfabetizado/ Fundamental I Incompleto,4045.9251876817525
403,Fundamental I Completo/ Fundamental II Incompleto,941.1247772455126
403,Fundamental II Completo/ Médio Incompleto,2357.481459141325
403,Médio Completo/ Superior Incompleto,7888.332010753919
403,Superior Completo,504.1381496844325
404,Não Alfabetizado/ Fundamental I Incompleto,15069.229280682928
404,Fundamental I Completo/ Fundamental II Incompleto,12323.988244103202
404,Fundamental II Completo/ Médio Incompleto,14968.750428627416
404,Médio Completo/ Superior Incompleto,28048.866148464465
404,Superior Completo,17237.174470059945
405,Não Alfabetizado/ Fundamental I Incompleto,6090.797196682923
405,Fundamental I Completo/ Fundamental II Incompleto,3062.089145771951
405,Fundamental II Completo/ Médio Incompleto,4271.54519046341
405,Médio Completo/ Superior Incompleto,14060.318459253658
405,Superior Completo,6407.253717925608
406,Não Alfabetizado/ Fundamental I Incompleto,5782.956582116174
406,Fundamental I Completo/ Fundamental II Incompleto,5171.130631521582
406,Fundamental II Completo/ Médio Incompleto,4852.321167625415
406,Médio Completo/ Superior Incompleto,11893.055359549982
406,Superior Completo,7418.528429923037
407,Não Alfabetizado/ Fundamental I Incompleto,23546.561453179034
407,Fundamental I Completo/ Fundamental II Incompleto,25178.292225304423
407,Fundamental II Completo/ Médio Incompleto,17643.70130187442
407,Médio Completo/ Superior Incompleto,37191.454606659805
407,Superior Completo,10436.963878566086
408,Não Alfabetizado/ Fundamental I Incompleto,9832.268843992266
408,Fundamental I Completo/ Fundamental II Incompleto,7008.567204320042
408,Fundamental II Completo/ Médio Incompleto,8133.471792609304
408,Médio Completo/ Superior Incompleto,21144.361431504436
408,Superior Completo,1442.3338788806664
409,Não Alfabetizado/ Fundamental I Incompleto,3958.5562615028607
409,Fundamental I Completo/ Fundamental II Incompleto,3557.744284886134
409,Fundamental II Completo/ Médio Incompleto,2543.0166361259357
409,Médio Completo/ Superior Incompleto,6380.736482063945
409,Superior Completo,353.9436113524297
410,Não Alfabetizado/ Fundamental I Incompleto,1598.2683646832047
410,Fundamental I Completo/ Fundamental II Incompleto,2659.638379048919
410,Fundamental II Completo/ Médio Incompleto,2166.9533513146325
410,Médio Completo/ Superior Incompleto,2658.031201291083
410,Superior Completo,309.1091101482684
411,Não Alfabetizado/ Fundamental I Incompleto,3569.925151865948
411,Fundamental I Completo/ Fundamental II Incompleto,2687.8987794215736
411,Fundamental II Completo/ Médio Incompleto,2106.478941374391
411,Médio Completo/ Superior Incompleto,5390.934760464588
411,Superior Completo,1609.7627578892166
412,Não Alfabetizado/ Fundamental I Incompleto,5242.087619344321
412,Fundamental I Completo/ Fundamental II Incompleto,4402.708070380952
412,Fundamental II Completo/ Médio Incompleto,5631.204764280218
412,Médio Completo/ Superior Incompleto,17781.413774648347
412,Superior Completo,3272.5859772307695
413,Não Alfabetizado/ Fundamental I Incompleto,9602.77677792222
413,Fundamental I Completo/ Fundamental II Incompleto,4742.683385287036
413,Fundamental II Completo/ Médio Incompleto,3331.1154546185185
413,Médio Completo/ Superior Incompleto,6352.618901909254
413,Superior Completo,2675.8074407166655
414,Não Alfabetizado/ Fundamental I Incompleto,8448.929694544038
414,Fundamental I Completo/ Fundamental II Incompleto,5891.204592080958
414,Fundamental II Completo/ Médio Incompleto,4252.6326608443005
414,Médio Completo/ Superior Incompleto,11863.794231465448
414,Superior Completo,1020.436634833992
415,Não Alfabetizado/ Fundamental I Incompleto,3591.0107665733626
415,Fundamental I Completo/ Fundamental II Incompleto,3810.8186573209323
415,Fundamental II Completo/ Médio Incompleto,3368.469564832983
415,Médio Completo/ Superior Incompleto,4012.7760633687135
415,Superior Completo,1775.9287137044407
416,Não Alfabetizado/ Fundamental I Incompleto,6193.8971555844955
416,Fundamental I Completo/ Fundamental II Incompleto,4325.896611522561
416,Fundamental II Completo/ Médio Incompleto,6269.116991780952
416,Médio Completo/ Superior Incompleto,9719.085410153744
416,Superior Completo,2093.007263830645
417,Não Alfabetizado/ Fundamental I Incompleto,9393.42536864474
417,Fundamental I Completo/ Fundamental II Incompleto,4554.671458815792
417,Fundamental II Completo/ Médio Incompleto,6754.080188743422
417,Médio Completo/ Superior Incompleto,11265.550803187502
417,Superior Completo,11801.273897565792
418,Não Alfabetizado/ Fundamental I Incompleto,7304.571774636174
418,Fundamental I Completo/ Fundamental II Incompleto,10482.787693688151
418,Fundamental II Completo/ Médio Incompleto,4645.419252008316
418,Médio Completo/ Superior Incompleto,18279.492211334713
418,Superior Completo,9775.73710636175
419,Não Alfabetizado/ Fundamental I Incompleto,7171.54719694538
419,Fundamental I Completo/ Fundamental II Incompleto,5363.544571671209
419,Fundamental II Completo/ Médio Incompleto,5267.1780919106095
419,Médio Completo/ Superior Incompleto,8917.144734779022
419,Superior Completo,10691.583825457974
420,Não Alfabetizado/ Fundamental I Incompleto,686.4483279211466
420,Fundamental I Completo/ Fundamental II Incompleto,799.9920318637987
420,Fundamental II Completo/ Médio Incompleto,612.0699619354838
420,Médio Completo/ Superior Incompleto,1548.1176346236555
420,Superior Completo,813.3730299999996
421,Não Alfabetizado/ Fundamental I Incompleto,2471.0097302074896
421,Fundamental I Completo/ Fundamental II Incompleto,2013.440002377931
421,Fundamental II Completo/ Médio Incompleto,1369.6150292593102
421,Médio Completo/ Superior Incompleto,5007.100987915803
421,Superior Completo,3966.835894143216
422,Não Alfabetizado/ Fundamental I Incompleto,8955.574267704897
422,Fundamental I Completo/ Fundamental II Incompleto,1448.1528794117617
422,Fundamental II Completo/ Médio Incompleto,7029.158370008163
422,Médio Completo/ Superior Incompleto,15145.379609066327
422,Superior Completo,23180.7349328928
423,Não Alfabetizado/ Fundamental I Incompleto,6288.317159927552
423,Fundamental I Completo/ Fundamental II Incompleto,2551.485899956103
423,Fundamental II Completo/ Médio Incompleto,3722.166387406596
423,Médio Completo/ Superior Incompleto,11560.496758273634
423,Superior Completo,7328.532576370006
424,Não Alfabetizado/ Fundamental I Incompleto,4622.403910560001
424,Fundamental I Completo/ Fundamental II Incompleto,3461.4769372947385
424,Fundamental II Completo/ Médio Incompleto,2475.016548196078
424,Médio Completo/ Superior Incompleto,9500.368797685933
424,Superior Completo,3742.730755884402
425,Não Alfabetizado/ Fundamental I Incompleto,5449.186751867307
425,Fundamental I Completo/ Fundamental II Incompleto,3282.5807691801356
425,Fundamental II Completo/ Médio Incompleto,4809.115892783335
425,Médio Completo/ Superior Incompleto,10373.187110459088
425,Superior Completo,2928.9311426825775
426,Não Alfabetizado/ Fundamental I Incompleto,2651.020467261853
426,Fundamental I Completo/ Fundamental II Incompleto,2836.566073711852
426,Fundamental II Completo/ Médio Incompleto,1602.5691586784305
426,Médio Completo/ Superior Incompleto,5580.5792355353815
426,Superior Completo,6971.264381428877
427,Não Alfabetizado/ Fundamental I Incompleto,6324.140069007302
427,Fundamental I Completo/ Fundamental II Incompleto,4874.188231084929
427,Fundamental II Completo/ Médio Incompleto,6119.651769292234
427,Médio Completo/ Superior Incompleto,15215.472523077155
427,Superior Completo,9392.558870392688
428,Não Alfabetizado/ Fundamental I Incompleto,9291.175263279889
428,Fundamental I Completo/ Fundamental II Incompleto,7090.6941881126895
428,Fundamental II Completo/ Médio Incompleto,7942.520361228125
428,Médio Completo/ Superior Incompleto,20077.55411203984
428,Superior Completo,7589.061015589557
429,Não Alfabetizado/ Fundamental I Incompleto,6793.000146330713
429,Fundamental I Completo/ Fundamental II Incompleto,10970.819608800502
429,Fundamental II Completo/ Médio Incompleto,7977.805463643201
429,Médio Completo/ Superior Incompleto,23392.359089715294
429,Superior Completo,10578.031030917251
430,Não Alfabetizado/ Fundamental I Incompleto,7719.880136046711
430,Fundamental I Completo/ Fundamental II Incompleto,4801.364022692662
430,Fundamental II Completo/ Médio Incompleto,11770.496683325393
430,Médio Completo/ Superior Incompleto,13710.562131782159
430,Superior Completo,2867.693024222224
431,Não Alfabetizado/ Fundamental I Incompleto,15609.928195392506
431,Fundamental I Completo/ Fundamental II Incompleto,18647.156514700935
431,Fundamental II Completo/ Médio Incompleto,18624.688206302555
431,Médio Completo/ Superior Incompleto,33166.549699658055
431,Superior Completo,19709.670997289508
432,Não Alfabetizado/ Fundamental I Incompleto,22833.511565329165
432,Fundamental I Completo/ Fundamental II Incompleto,13813.83550881893
432,Fundamental II Completo/ Médio Incompleto,9332.1590751766
432,Médio Completo/ Superior Incompleto,52844.80733985743
432,Superior Completo,12617.700870116143
433,Não Alfabetizado/ Fundamental I Incompleto,27616.750456665344
433,Fundamental I Completo/ Fundamental II Incompleto,20558.755597328243
433,Fundamental II Completo/ Médio Incompleto,18762.909910706985
433,Médio Completo/ Superior Incompleto,44248.62829242727
433,Superior Completo,6717.981175362892
434,Não Alfabetizado/ Fundamental I Incompleto,775.3079948137469
434,Fundamental I Completo/ Fundamental II Incompleto,533.9695722217292
434,Fundamental II Completo/ Médio Incompleto,544.123360687361
434,Médio Completo/ Superior Incompleto,1110.4822267560967
434,Superior Completo,75.11574081152989
435,Não Alfabetizado/ Fundamental I Incompleto,6424.153908627282
435,Fundamental I Completo/ Fundamental II Incompleto,4125.817578314693
435,Fundamental II Completo/ Médio Incompleto,4815.365833349182
435,Médio Completo/ Superior Incompleto,12172.201292531343
435,Superior Completo,6626.457891361542
436,Não Alfabetizado/ Fundamental I Incompleto,23516.60737209293
436,Fundamental I Completo/ Fundamental II Incompleto,14865.984966072112
436,Fundamental II Completo/ Médio Incompleto,14584.427009215611
436,Médio Completo/ Superior Incompleto,66369.01195909853
436,Superior Completo,8546.990840969915
437,Não Alfabetizado/ Fundamental I Incompleto,41709.52253188651
437,Fundamental I Completo/ Fundamental II Incompleto,24246.995637227457
437,Fundamental II Completo/ Médio Incompleto,30797.77443760114
437,Médio Completo/ Superior Incompleto,63546.504867961776
437,Superior Completo,7555.256383069798
438,Não Alfabetizado/ Fundamental I Incompleto,15572.167034486949
438,Fundamental I Completo/ Fundamental II Incompleto,22533.718292443715
438,Fundamental II Completo/ Médio Incompleto,17106.974480119836
438,Médio Completo/ Superior Incompleto,34226.151244635534
438,Superior Completo,6321.962875017685
439,Não Alfabetizado/ Fundamental I Incompleto,6501.694339685757
439,Fundamental I Completo/ Fundamental II Incompleto,3461.4493224195026
439,Fundamental II Completo/ Médio Incompleto,4694.871671317337
439,Médio Completo/ Superior Incompleto,8444.977644436534
439,Superior Completo,2169.0059216888526
440,Não Alfabetizado/ Fundamental I Incompleto,14892.487195164931
440,Fundamental I Completo/ Fundamental II Incompleto,9363.543512344151
440,Fundamental II Completo/ Médio Incompleto,12373.492286820772
440,Médio Completo/ Superior Incompleto,33429.2674764831
440,Superior Completo,11176.229138097398
441,Não Alfabetizado/ Fundamental I Incompleto,5378.498069537495
441,Fundamental I Completo/ Fundamental II Incompleto,2909.2041210568873
441,Fundamental II Completo/ Médio Incompleto,3533.187283865559
441,Médio Completo/ Superior Incompleto,8522.198566225501
441,Superior Completo,2480.9138369604575
442,Não Alfabetizado/ Fundamental I Incompleto,3230.8715016748365
442,Fundamental I Completo/ Fundamental II Incompleto,1815.7738299549976
442,Fundamental II Completo/ Médio Incompleto,1649.8422811911573
442,Médio Completo/ Superior Incompleto,5713.141201645442
442,Superior Completo,1318.3691823521851
443,Não Alfabetizado/ Fundamental I Incompleto,2556.5619989959837
443,Fundamental I Completo/ Fundamental II Incompleto,3323.5494918729632
443,Fundamental II Completo/ Médio Incompleto,2587.1348817592466
443,Médio Completo/ Superior Incompleto,3809.966743302048
443,Superior Completo,635.7868792113715
444,Não Alfabetizado/ Fundamental I Incompleto,5270.219897185893
444,Fundamental I Completo/ Fundamental II Incompleto,7715.838106415041
444,Fundamental II Completo/ Médio Incompleto,4408.797525563933
444,Médio Completo/ Superior Incompleto,16069.426392814003
444,Superior Completo,2127.70993650985
445,Não Alfabetizado/ Fundamental I Incompleto,17534.934015973296
445,Fundamental I Completo/ Fundamental II Incompleto,7234.780224792428
445,Fundamental II Completo/ Médio Incompleto,9179.90287990678
445,Médio Completo/ Superior Incompleto,46594.0495917362
445,Superior Completo,14938.301565395383
446,Não Alfabetizado/ Fundamental I Incompleto,11469.328255637232
446,Fundamental I Completo/ Fundamental II Incompleto,5492.116710072725
446,Fundamental II Completo/ Médio Incompleto,6258.5816374675405
446,Médio Completo/ Superior Incompleto,18604.124170849012
446,Superior Completo,13163.839241433932
447,Não Alfabetizado/ Fundamental I Incompleto,7849.313409646946
447,Fundamental I Completo/ Fundamental II Incompleto,2817.651043920891
447,Fundamental II Completo/ Médio Incompleto,3969.4196823448224
447,Médio Completo/ Superior Incompleto,13616.714550586572
447,Superior Completo,16220.894164034247
448,Não Alfabetizado/ Fundamental I Incompleto,6770.512443313413
448,Fundamental I Completo/ Fundamental II Incompleto,4965.53162294286
448,Fundamental II Completo/ Médio Incompleto,5776.0712762672965
448,Médio Completo/ Superior Incompleto,13255.739854229894
448,Superior Completo,14706.15594650671
449,Não Alfabetizado/ Fundamental I Incompleto,10798.91315994716
449,Fundamental I Completo/ Fundamental II Incompleto,4857.677961844588
449,Fundamental II Completo/ Médio Incompleto,8714.76878882372
449,Médio Completo/ Superior Incompleto,20370.67300415352
449,Superior Completo,22462.981651908885
450,Não Alfabetizado/ Fundamental I Incompleto,38246.40954888029
450,Fundamental I Completo/ Fundamental II Incompleto,27569.346832896405
450,Fundamental II Completo/ Médio Incompleto,20324.39632464639
450,Médio Completo/ Superior Incompleto,69563.4081068912
450,Superior Completo,16556.43043736164
451,Não Alfabetizado/ Fundamental I Incompleto,16804.041695504
451,Fundamental I Completo/ Fundamental II Incompleto,14117.619618114577
451,Fundamental II Completo/ Médio Incompleto,17138.428809163306
451,Médio Completo/ Superior Incompleto,36975.92620432491
451,Superior Completo,17134.98585316722
452,Não Alfabetizado/ Fundamental I Incompleto,13501.46434266826
452,Fundamental I Completo/ Fundamental II Incompleto,5465.763832450483
452,Fundamental II Completo/ Médio Incompleto,7185.875535297648
452,Médio Completo/ Superior Incompleto,18362.289635908397
452,Superior Completo,2621.601418996161
453,Não Alfabetizado/ Fundamental I Incompleto,7537.348837621293
453,Fundamental I Completo/ Fundamental II Incompleto,2440.8979700799855
453,Fundamental II Completo/ Médio Incompleto,3044.0873700706143
453,Médio Completo/ Superior Incompleto,6271.767996698352
453,Superior Completo,11325.88714338904
454,Não Alfabetizado/ Fundamental I Incompleto,24691.25033866158
454,Fundamental I Completo/ Fundamental II Incompleto,28708.207444834086
454,Fundamental II Completo/ Médio Incompleto,18453.52008637512
454,Médio Completo/ Superior Incompleto,50132.04856070822
454,Superior Completo,20943.95245575102
455,Não Alfabetizado/ Fundamental I Incompleto,10531.807209077371
455,Fundamental I Completo/ Fundamental II Incompleto,8548.791504199828
455,Fundamental II Completo/ Médio Incompleto,9048.378739277201
455,Médio Completo/ Superior Incompleto,22441.681937271125
455,Superior Completo,6855.34484177516
456,Não Alfabetizado/ Fundamental I Incompleto,23523.42512568053
456,Fundamental I Completo/ Fundamental II Incompleto,23205.934460189794
456,Fundamental II Completo/ Médio Incompleto,21519.115830486084
456,Médio Completo/ Superior Incompleto,26095.946825828687
456,Superior Completo,5261.590471435183
457,Não Alfabetizado/ Fundamental I Incompleto,20963.443324506166
457,Fundamental I Completo/ Fundamental II Incompleto,17082.057060208546
457,Fundamental II Completo/ Médio Incompleto,27112.6151837513
457,Médio Completo/ Superior Incompleto,34653.43486017337
457,Superior Completo,8143.432242595485
458,Não Alfabetizado/ Fundamental I Incompleto,13108.531655575154
458,Fundamental I Completo/ Fundamental II Incompleto,8850.007221228447
458,Fundamental II Completo/ Médio Incompleto,9403.250960663345
458,Médio Completo/ Superior Incompleto,25465.99970771055
458,Superior Completo,4415.219267964666
459,Não Alfabetizado/ Fundamental I Incompleto,18073.54969676297
459,Fundamental I Completo/ Fundamental II Incompleto,11022.205106913792
459,Fundamental II Completo/ Médio Incompleto,13028.273303963659
459,Médio Completo/ Superior Incompleto,27013.474130412953
459,Superior Completo,5379.5116424816215
460,Não Alfabetizado/ Fundamental I Incompleto,12454.675956070183
460,Fundamental I Completo/ Fundamental II Incompleto,6067.224677514623
460,Fundamental II Completo/ Médio Incompleto,5416.847031602342
460,Médio Completo/ Superior Incompleto,25598.512792461996
460,Superior Completo,9597.726552883047
461,Não Alfabetizado/ Fundamental I Incompleto,10180.141793041716
461,Fundamental I Completo/ Fundamental II Incompleto,6604.823534745224
461,Fundamental II Completo/ Médio Incompleto,7208.356574826426
461,Médio Completo/ Superior Incompleto,19735.867734810185
461,Superior Completo,4349.809779392987
462,Não Alfabetizado/ Fundamental I Incompleto,20895.835474863128
462,Fundamental I Completo/ Fundamental II Incompleto,16038.570535975852
462,Fundamental II Completo/ Médio Incompleto,24129.8572432799
462,Médio Completo/ Superior Incompleto,30603.868815860475
462,Superior Completo,9302.849351581375
463,Não Alfabetizado/ Fundamental I Incompleto,16231.619420958388
463,Fundamental I Completo/ Fundamental II Incompleto,12656.006628302892
463,Fundamental II Completo/ Médio Incompleto,6267.518469178835
463,Médio Completo/ Superior Incompleto,25681.399814663564
463,Superior Completo,5997.458393975712
464,Não Alfabetizado/ Fundamental I Incompleto,17401.44970350902
464,Fundamental I Completo/ Fundamental II Incompleto,19329.50784072884
464,Fundamental II Completo/ Médio Incompleto,11787.895894253457
464,Médio Completo/ Superior Incompleto,18716.77590822974
464,Superior Completo,5462.356828319518
465,Não Alfabetizado/ Fundamental I Incompleto,25364.235494492365
465,Fundamental I Completo/ Fundamental II Incompleto,21367.93871840189
465,Fundamental II Completo/ Médio Incompleto,21225.99825312922
465,Médio Completo/ Superior Incompleto,41752.28375174983
465,Superior Completo,6315.570314749591
466,Não Alfabetizado/ Fundamental I Incompleto,12225.15615953406
466,Fundamental I Completo/ Fundamental II Incompleto,12086.810790515952
466,Fundamental II Completo/ Médio Incompleto,11363.738049472096
466,Médio Completo/ Superior Incompleto,15643.326394168167
466,Superior Completo,4406.974535222364
467,Não Alfabetizado/ Fundamental I Incompleto,4055.8167890153272
467,Fundamental I Completo/ Fundamental II Incompleto,3038.790073853857
467,Fundamental II Completo/ Médio Incompleto,3175.9723836115263
467,Médio Completo/ Superior Incompleto,7653.838852283337
467,Superior Completo,1672.5784488873635
468,Não Alfabetizado/ Fundamental I Incompleto,38058.46108387834
468,Fundamental I Completo/ Fundamental II Incompleto,33717.8631327146
468,Fundamental II Completo/ Médio Incompleto,20625.089079038997
468,Médio Completo/ Superior Incompleto,50599.214622217514
468,Superior Completo,9617.395292502657
469,Não Alfabetizado/ Fundamental I Incompleto,1750.9905789887866
469,Fundamental I Completo/ Fundamental II Incompleto,911.5626279827029
469,Fundamental II Completo/ Médio Incompleto,839.1098038732285
469,Médio Completo/ Superior Incompleto,1520.5982739111405
469,Superior Completo,235.74005175984644
470,Não Alfabetizado/ Fundamental I Incompleto,2030.7369079047594
470,Fundamental I Completo/ Fundamental II Incompleto,1926.4508604380935
470,Fundamental II Completo/ Médio Incompleto,881.5480925904756
470,Médio Completo/ Superior Incompleto,2289.013679847617
470,Superior Completo,806.2516441142852
471,Não Alfabetizado/ Fundamental I Incompleto,3021.853289456628
471,Fundamental I Completo/ Fundamental II Incompleto,4018.106022442911
471,Fundamental II Completo/ Médio Incompleto,2701.0986313576414
471,Médio Completo/ Superior Incompleto,4298.341745281029
471,Superior Completo,1165.5988950411565
472,Não Alfabetizado/ Fundamental I Incompleto,9035.723412561589
472,Fundamental I Completo/ Fundamental II Incompleto,6456.513802938291
472,Fundamental II Completo/ Médio Incompleto,5269.684076457798
472,Médio Completo/ Superior Incompleto,16217.073188481645
472,Superior Completo,2979.005121847115
473,Não Alfabetizado/ Fundamental I Incompleto,5262.1155864125185
473,Fundamental I Completo/ Fundamental II Incompleto,3351.764878650833
473,Fundamental II Completo/ Médio Incompleto,2972.153804335197
473,Médio Completo/ Superior Incompleto,7392.546248849248
473,Superior Completo,1974.4239300718841
474,Não Alfabetizado/ Fundamental I Incompleto,1234.2253987484755
474,Fundamental I Completo/ Fundamental II Incompleto,1321.6068053307927
474,Fundamental II Completo/ Médio Incompleto,1844.395432368902
474,Médio Completo/ Superior Incompleto,1361.953480015244
474,Superior Completo,188.81804860975615
475,Não Alfabetizado/ Fundamental I Incompleto,9456.544737515145
475,Fundamental I Completo/ Fundamental II Incompleto,5387.469940999997
475,Fundamental II Completo/ Médio Incompleto,4383.425993688311
475,Médio Completo/ Superior Incompleto,9812.40003032467
475,Superior Completo,955.162703090909
476,Não Alfabetizado/ Fundamental I Incompleto,19115.571118011925
476,Fundamental I Completo/ Fundamental II Incompleto,15042.069664340277
476,Fundamental II Completo/ Médio Incompleto,13170.27405903243
476,Médio Completo/ Superior Incompleto,27781.304402561815
476,Superior Completo,7857.767761355783
477,Não Alfabetizado/ Fundamental I Incompleto,12037.556138101418
477,Fundamental I Completo/ Fundamental II Incompleto,5980.730573393375
477,Fundamental II Completo/ Médio Incompleto,5910.664208267476
477,Médio Completo/ Superior Incompleto,14183.19124444486
477,Superior Completo,8192.862970543893
478,Não Alfabetizado/ Fundamental I Incompleto,0
478,Fundamental I Completo/ Fundamental II Incompleto,0
478,Fundamental II Completo/ Médio Incompleto,0
478,Médio Completo/ Superior Incompleto,0
478,Superior Completo,0
479,Não Alfabetizado/ Fundamental I Incompleto,0
479,Fundamental I Completo/ Fundamental II Incompleto,0
479,Fundamental II Completo/ Médio Incompleto,0
479,Médio Completo/ Superior Incompleto,0
479,Superior Completo,0
480,Não Alfabetizado/ Fundamental I Incompleto,9122.110757324657
480,Fundamental I Completo/ Fundamental II Incompleto,4623.602645315882
480,Fundamental II Completo/ Médio Incompleto,7892.662474391123
480,Médio Completo/ Superior Incompleto,17820.62960640408
480,Superior Completo,2591.001342711608
481,Não Alfabetizado/ Fundamental I Incompleto,13133.097767024301
481,Fundamental I Completo/ Fundamental II Incompleto,11710.425252313775
481,Fundamental II Completo/ Médio Incompleto,12770.22747015791
481,Médio Completo/ Superior Incompleto,23707.912846753043
481,Superior Completo,3468.333750000004
482,Não Alfabetizado/ Fundamental I Incompleto,4994.433024529919
482,Fundamental I Completo/ Fundamental II Incompleto,2887.371014957267
482,Fundamental II Completo/ Médio Incompleto,3274.033161991457
482,Médio Completo/ Superior Incompleto,7207.759274435901
482,Superior Completo,1430.4040326666682
483,Não Alfabetizado/ Fundamental I Incompleto,391.15436659166664
483,Fundamental I Completo/ Fundamental II Incompleto,745.4009719416667
483,Fundamental II Completo/ Médio Incompleto,348.0165271249999
483,Médio Completo/ Superior Incompleto,806.4436592583334
483,Superior Completo,1027.985080875
484,Não Alfabetizado/ Fundamental I Incompleto,30330.566809277938
484,Fundamental I Completo/ Fundamental II Incompleto,21052.50948370159
484,Fundamental II Completo/ Médio Incompleto,18597.149071293832
484,Médio Completo/ Superior Incompleto,46671.65106312958
484,Superior Completo,15041.126833705051
485,Não Alfabetizado/ Fundamental I Incompleto,23092.714241030466
485,Fundamental I Completo/ Fundamental II Incompleto,21723.082413607866
485,Fundamental II Completo/ Médio Incompleto,13778.154273445181
485,Médio Completo/ Superior Incompleto,39977.941098863084
485,Superior Completo,12101.105674939112
486,Não Alfabetizado/ Fundamental I Incompleto,14581.686526634634
486,Fundamental I Completo/ Fundamental II Incompleto,9250.34437084296
486,Fundamental II Completo/ Médio Incompleto,11235.789390669885
486,Médio Completo/ Superior Incompleto,30537.630563339782
486,Superior Completo,4038.54908677084
487,Não Alfabetizado/ Fundamental I Incompleto,7069.823735613007
487,Fundamental I Completo/ Fundamental II Incompleto,6042.3369613450395
487,Fundamental II Completo/ Médio Incompleto,4661.9238233932765
487,Médio Completo/ Superior Incompleto,12002.54302518307
487,Superior Completo,4006.362570712424
488,Não Alfabetizado/ Fundamental I Incompleto,11761.53054328785
488,Fundamental I Completo/ Fundamental II Incompleto,5793.952926324583
488,Fundamental II Completo/ Médio Incompleto,5628.460243549993
488,Médio Completo/ Superior Incompleto,15092.55155993353
488,Superior Completo,5371.496926448434
489,Não Alfabetizado/ Fundamental I Incompleto,700.6328661051492
489,Fundamental I Completo/ Fundamental II Incompleto,492.4390241017164
489,Fundamental II Completo/ Médio Incompleto,421.78660522276425
489,Médio Completo/ Superior Incompleto,1765.3754398563651
489,Superior Completo,1074.7661417676613
490,Não Alfabetizado/ Fundamental I Incompleto,2038.420879573974
490,Fundamental I Completo/ Fundamental II Incompleto,1019.9338357290546
490,Fundamental II Completo/ Médio Incompleto,1469.4313906363625
490,Médio Completo/ Superior Incompleto,4877.4396366755755
490,Superior Completo,2116.77282140998
491,Não Alfabetizado/ Fundamental I Incompleto,8337.385632007852
491,Fundamental I Completo/ Fundamental II Incompleto,3607.8050784905663
491,Fundamental II Completo/ Médio Incompleto,2997.2247074564175
491,Médio Completo/ Superior Incompleto,13633.613814683518
491,Superior Completo,8323.96531503275
492,Não Alfabetizado/ Fundamental I Incompleto,11278.065433305102
492,Fundamental I Completo/ Fundamental II Incompleto,4888.704841324564
492,Fundamental II Completo/ Médio Incompleto,10551.459530560865
492,Médio Completo/ Superior Incompleto,20309.580677428945
492,Superior Completo,13234.198564105523
493,Não Alfabetizado/ Fundamental I Incompleto,7776.317830398808
493,Fundamental I Completo/ Fundamental II Incompleto,5192.733199258577
493,Fundamental II Completo/ Médio Incompleto,5045.796794477509
493,Médio Completo/ Superior Incompleto,10583.531627802946
493,Superior Completo,2432.618299375355
494,Não Alfabetizado/ Fundamental I Incompleto,11352.438160344778
494,Fundamental I Completo/ Fundamental II Incompleto,12792.358191366933
494,Fundamental II Completo/ Médio Incompleto,6260.8470617484845
494,Médio Completo/ Superior Incompleto,26990.69852196466
494,Superior Completo,6166.67148404866
495,Não Alfabetizado/ Fundamental I Incompleto,24784.058096100573
495,Fundamental I Completo/ Fundamental II Incompleto,17778.781865007157
495,Fundamental II Completo/ Médio Incompleto,18228.782700278367
495,Médio Completo/ Superior Incompleto,46694.290698964076
495,Superior Completo,14483.089687011085
496,Não Alfabetizado/ Fundamental I Incompleto,15025.090009757772
496,Fundamental I Completo/ Fundamental II Incompleto,10533.555478828443
496,Fundamental II Completo/ Médio Incompleto,10239.6515201672
496,Médio Completo/ Superior Incompleto,24132.32109494515
496,Superior Completo,12128.37191254574
497,Não Alfabetizado/ Fundamental I Incompleto,2885.0279941082886
497,Fundamental I Completo/ Fundamental II Incompleto,1778.935879048503
497,Fundamental II Completo/ Médio Incompleto,1828.5570253751405
497,Médio Completo/ Superior Incompleto,4531.482165882624
497,Superior Completo,1766.0000223386846
498,Não Alfabetizado/ Fundamental I Incompleto,2053.9788506789514
498,Fundamental I Completo/ Fundamental II Incompleto,1354.9695648500024
498,Fundamental II Completo/ Médio Incompleto,1271.2347822776337
498,Médio Completo/ Superior Incompleto,4455.006646197373
498,Superior Completo,2464.808001215794
499,Não Alfabetizado/ Fundamental I Incompleto,30270.70080697186
499,Fundamental I Completo/ Fundamental II Incompleto,23387.735037577546
499,Fundamental II Completo/ Médio Incompleto,17530.516561820572
499,Médio Completo/ Superior Incompleto,46231.24699638009
499,Superior Completo,11919.785731108226
500,Não Alfabetizado/ Fundamental I Incompleto,12441.65597239718
500,Fundamental I Completo/ Fundamental II Incompleto,9771.8465564895
500,Fundamental II Completo/ Médio Incompleto,5964.029464059292
500,Médio Completo/ Superior Incompleto,18302.196124316597
